horizon,shock_col,shock_label,direction,htm_type,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec
22,eps_rr,eps_rr (OLS),Expansionary,WH2M,mp_neg_x_wh2m,-2.1724610462295693,-3.5107236531941863,-0.8341984392649522,0.813605894796194,0.03229365202509433,-0.07015670106501007,-0.113374088012521,-0.02693931411749915,2020,driscoll_kraay,cumulative,log(consumption)
23,eps_rr,eps_rr (OLS),Expansionary,WH2M,mp_neg_x_wh2m,-1.9524315514377628,-3.274604188413023,-0.6302589144625026,0.8038238876159092,0.03229365202509433,-0.06305114512494617,-0.10574892818052659,-0.02035336206936575,1993,driscoll_kraay,cumulative,log(consumption)
24,eps_rr,eps_rr (OLS),Expansionary,WH2M,mp_neg_x_wh2m,-1.6996382973141924,-3.0520943494270645,-0.34718224520132024,0.8222348967424407,0.03229365202509433,-0.054887527741988344,-0.09856327286815428,-0.01121178261582241,1966,driscoll_kraay,cumulative,log(consumption)
0,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,40.8482619735758,-32.141065577361644,113.83758952451325,44.37436034123836,0.014305356073497411,0.5843489325155059,-0.459789387665789,1.6284872526968008,2614,driscoll_kraay,cumulative,% dev HP trend
1,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,33.18633812236396,-11.41616919369421,77.78884543842213,27.11639904319224,0.014305356073497411,0.474742383615898,-0.1633123653110875,1.1127971325428834,2587,driscoll_kraay,cumulative,% dev HP trend
2,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,38.53380332264287,-37.64684311331182,114.71444975859755,46.31454446019364,0.014305356073497411,0.5512397773965239,-0.5385514957790194,1.641031050572067,2560,driscoll_kraay,cumulative,% dev HP trend
3,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,28.176144631954866,-31.830938421251478,88.18322768516121,36.481716105293756,0.014305356073497411,0.403069781738477,-0.4553529082695719,1.2614924717465261,2533,driscoll_kraay,cumulative,% dev HP trend
4,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,92.87446645768715,34.33727181935404,151.41166109602025,35.588087401323605,0.014305356073497411,1.3286023128133064,0.4912068999683278,2.165997725658285,2506,driscoll_kraay,cumulative,% dev HP trend
5,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,123.94548335283707,68.36959403028555,179.5213726753886,33.787741603217555,0.014305356073497411,1.7730842730640801,0.9780513872036978,2.5681171589244625,2479,driscoll_kraay,cumulative,% dev HP trend
6,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,58.56269416168346,6.1983557515669006,110.92703257180003,31.835257284970247,0.014305356073497411,0.8377601926062098,0.08866968609637517,1.5868506991160447,2452,driscoll_kraay,cumulative,% dev HP trend
7,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,96.68692314638686,-2.8265993884984084,196.20044568127213,60.49992589268932,0.014305356073497411,1.3831408632599427,-0.04043551072959978,2.8067172372494853,2425,driscoll_kraay,cumulative,% dev HP trend
8,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,92.89244890460044,-5.010505106134218,190.7954029153351,59.5207697551699,0.014305356073497411,1.328859558119474,-0.07167705965132692,2.7293961758902747,2398,driscoll_kraay,cumulative,% dev HP trend
9,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,125.70437193454354,66.4943421556833,184.91440171340378,35.99714212175739,0.014305356073497411,1.798245800519,0.9512252414100191,2.6452663596279806,2371,driscoll_kraay,cumulative,% dev HP trend
10,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,87.02076552671198,27.480356228976255,146.5611748244477,36.197998607381464,0.014305356073497411,1.2448630366479434,0.3931162808820579,2.0966097924138287,2344,driscoll_kraay,cumulative,% dev HP trend
11,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,38.840374748915316,-11.840574788836442,89.52132428666707,30.81182951925181,0.014305356073497411,0.5556253908113112,-0.16938363846918172,1.280634420091804,2317,driscoll_kraay,cumulative,% dev HP trend
12,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,112.81922037308954,37.070462562782964,188.56797818339612,46.05197481960589,0.014305356073497411,1.6139191193714193,0.5303061667698656,2.697532071972973,2290,driscoll_kraay,cumulative,% dev HP trend
13,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,85.73059981347565,20.737383185757906,150.72381644119338,39.5130700767426,0.014305356073497411,1.22640675672628,0.29665565050482495,2.1561578629477345,2263,driscoll_kraay,cumulative,% dev HP trend
14,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,75.99630971512354,9.973358473790455,142.01926095645663,40.139104270146085,0.014305356073497411,1.0871542707466328,0.14267244421620515,2.031636097277061,2236,driscoll_kraay,cumulative,% dev HP trend
15,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,162.664622370525,114.52330448807646,210.80594025297353,29.26784310387082,0.014305356073497411,2.3269753435713527,1.638296649415498,3.015654037727207,2209,driscoll_kraay,cumulative,% dev HP trend
16,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,36.11136703358667,-33.35470231926089,105.57743638643421,42.23237144912045,0.014305356073497411,0.5165859637162132,-0.4771508934025369,1.5103228208349633,2182,driscoll_kraay,cumulative,% dev HP trend
17,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,107.95523838107857,35.04565289637537,180.86482386578177,44.32588060728048,0.014305356073497411,1.5443381250406232,0.5013405435108456,2.587335706570401,2155,driscoll_kraay,cumulative,% dev HP trend
18,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,84.51717788778275,4.298664755300024,164.73569102026548,48.76939310469687,0.014305356073497411,1.2090483240118541,0.06149392996516046,2.356602718058548,2128,driscoll_kraay,cumulative,% dev HP trend
19,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,-35.07433951347054,-106.40525026083822,36.25657123389714,43.36611451535084,0.014305356073497411,-0.5017509157829361,-1.522164993070894,0.518663161505022,2101,driscoll_kraay,cumulative,% dev HP trend
20,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,-43.27868879865963,-98.86143218385794,12.30405458653869,33.79190857743003,0.014305356073497411,-0.6191170536589099,-1.4142479893260047,0.17601388200818494,2074,driscoll_kraay,cumulative,% dev HP trend
21,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,-2.9449258875190463,-75.20930647202228,69.31945469698418,43.933623880220964,0.014305356073497411,-0.04212821343102034,-1.075895909123072,0.9916394822610313,2047,driscoll_kraay,cumulative,% dev HP trend
22,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,-82.07931983173377,-192.490671255508,28.33203159204048,67.12533541869482,0.014305356073497411,-1.1741738964634292,-2.753647593136575,0.4052998002097168,2020,driscoll_kraay,cumulative,% dev HP trend
23,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,-78.27534001918946,-173.4936488588511,16.94296882047219,57.88862138215712,0.014305356073497411,-1.1197566107485868,-2.4818884234161924,0.2423752019190191,1993,driscoll_kraay,cumulative,% dev HP trend
24,mp_shock_di,DI Surprise,Full (Signed),PH2M,mp_x_ph2m,-19.025809136932782,-75.87491954791406,37.823301274048504,34.56180506246257,0.014305356073497411,-0.2721709742902239,-1.0854177411808799,0.5410757926004321,1966,driscoll_kraay,cumulative,% dev HP trend
0,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-2.871336364665132,-66.205260528636515,60.462587799306256,38.5042918872683,0.016762949578577525,-0.0481320667040177,-1.1097954440781228,1.0135313106700874,2614,driscoll_kraay,cumulative,% dev HP trend
1,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-29.627028171194908,-113.40122035007403,54.14716400768421,50.93109247303908,0.016762949578577525,-0.49663637939683614,-1.9009389388774505,0.9076661800837782,2587,driscoll_kraay,cumulative,% dev HP trend
2,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-59.142301186827545,-142.4538665799345,24.169264206279415,50.649835358003514,0.016762949578577525,-0.9913994127558359,-2.387946982752852,0.40514815724118036,2560,driscoll_kraay,cumulative,% dev HP trend
3,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-67.27271072038714,-123.55370111865616,-10.99172032211812,34.21641261938834,0.016762949578577525,-1.1276890578200813,-2.071124462098671,-0.18425365354149195,2533,driscoll_kraay,cumulative,% dev HP trend
4,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-39.07543434473383,-107.8200462201028,29.669177530635146,41.79375644675352,0.016762949578577525,-0.6550195356817897,-1.8073819983474815,0.4973429269839022,2506,driscoll_kraay,cumulative,% dev HP trend
5,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-39.34090346522578,-118.84364113258863,40.16183420213707,48.334232520562416,0.016762949578577525,-0.6594695811632656,-1.9921699640401451,0.673230801713614,2479,driscoll_kraay,cumulative,% dev HP trend
6,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-35.7961840209513,-106.16228510004676,34.569917058144156,42.77955188603021,0.016762949578577525,-0.6000496278486892,-1.779593032278656,0.5794937765812775,2452,driscoll_kraay,cumulative,% dev HP trend
7,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-111.72877309250507,-200.8915779785903,-22.56596820641981,54.20713638291162,0.016762949578577525,-1.8729037898259917,-3.3675353924159843,-0.3782721872359988,2425,driscoll_kraay,cumulative,% dev HP trend
8,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-75.2905590575355,-148.37798827973995,-2.2031298353310405,44.4340019225071,0.016762949578577525,-1.262091845224381,-2.4872527361040477,-0.03693095434471404,2398,driscoll_kraay,cumulative,% dev HP trend
9,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-23.150562917023507,-80.25874112405396,33.95761529000694,34.71930709899898,0.016762949578577525,-0.3880717188937517,-1.345373230702623,0.5692297929151195,2371,driscoll_kraay,cumulative,% dev HP trend
10,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-37.30828126234401,-102.484499838107,27.867937313418977,39.62432736130988,0.016762949578577525,-0.6253968376640613,-1.7179425033719242,0.46714882804380153,2344,driscoll_kraay,cumulative,% dev HP trend
11,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,6.681407248935316,-38.38430823992265,51.74712273779328,27.398009616443247,0.016762949578577525,0.11200009282784508,-0.6434342236344013,0.8674344092900914,2317,driscoll_kraay,cumulative,% dev HP trend
12,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,24.79014768328993,-49.14709259629376,98.72738796287362,44.95065036067496,0.016762949578577525,0.41555599566047957,-0.823850235125353,1.6549622264463122,2290,driscoll_kraay,cumulative,% dev HP trend
13,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-54.16746990340253,-155.59985866256366,47.2649188557586,61.66651372326257,0.016762949578577525,-0.9080065667898521,-2.608312585194344,0.7922994516146395,2263,driscoll_kraay,cumulative,% dev HP trend
14,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-95.13839118266121,-148.66976299147052,-41.60701937385189,32.54476321277472,0.016762949578577525,-1.5948000543819345,-2.4921437408850915,-0.6974563678787775,2236,driscoll_kraay,cumulative,% dev HP trend
15,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-104.75638599262092,-147.50600059017754,-62.006771395064305,25.98992025617965,0.016762949578577525,-1.7560260164283095,-2.4726356504307727,-1.0394163824258462,2209,driscoll_kraay,cumulative,% dev HP trend
16,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-2.0590222612674887,-28.511906799672037,24.393862277137057,16.082211878896256,0.016762949578577525,-0.03451528634679559,-0.47794365607200406,0.4089130833784128,2182,driscoll_kraay,cumulative,% dev HP trend
17,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-29.01372101062534,-89.98927981687592,31.961837795625236,37.07050755589789,0.016762949578577525,-0.4863555423880279,-1.5084857601827952,0.5357746754067393,2155,driscoll_kraay,cumulative,% dev HP trend
18,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-70.3723397274836,-127.22471422386394,-13.519965231103264,34.56378948548087,0.016762949578577525,-1.1796479825783357,-2.132661469683566,-0.22663449547310524,2128,driscoll_kraay,cumulative,% dev HP trend
19,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-65.46825512462287,-123.99443525831114,-6.9420749909346,35.581391057974656,0.016762949578577525,-1.097441059651503,-2.078512466259265,-0.11636965304374074,2101,driscoll_kraay,cumulative,% dev HP trend
20,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-67.19606901772168,-111.02345089285495,-23.36868714258842,26.645156235793323,0.016762949578577525,-1.126404316822684,-1.8610805093566056,-0.3917281242887626,2074,driscoll_kraay,cumulative,% dev HP trend
21,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-126.80168482574943,-183.58163955322988,-70.021730098269,34.51976139221269,0.016762949578577525,-2.125570249212717,-3.0773697673833857,-1.1737707310420475,2047,driscoll_kraay,cumulative,% dev HP trend
22,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-34.157226376389374,-96.02153201174428,27.707079258965543,37.610827262491796,0.016762949578577525,-0.5725758634914734,-1.609604099570637,0.4644523725876905,2020,driscoll_kraay,cumulative,% dev HP trend
23,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-41.16349978532772,-98.34085339811111,16.013853827455662,34.76136275952675,0.016762949578577525,-0.6900216713792354,-1.6484827670268207,0.26843942426835,1993,driscoll_kraay,cumulative,% dev HP trend
24,mp_shock_di,DI Surprise,Full (Signed),WH2M,mp_x_wh2m,-78.44907309276972,-166.88086719276907,9.982721007229642,53.76271338130952,0.016762949578577525,-1.3150378567402417,-2.7974155623816803,0.16733984890119713,1966,driscoll_kraay,cumulative,% dev HP trend
0,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,100.04705538145193,5.641183966442981,194.45292679646087,57.394694499338705,0.007803232979304636,0.780690482034863,0.0440194727692724,1.5173614913004536,2614,driscoll_kraay,cumulative,% dev HP trend
1,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,103.46282039444529,37.96764970066482,168.95799108822575,39.81823648051134,0.007803232979304636,0.8073444922338078,0.29627041629091355,1.318418568176702,2587,driscoll_kraay,cumulative,% dev HP trend
2,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,47.86122451247585,-77.5237751930087,173.2462242179604,76.22866719020452,0.007803232979304636,0.373472285545655,-0.6049360792662841,1.351880650357594,2560,driscoll_kraay,cumulative,% dev HP trend
3,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,52.49704856185251,-45.92919701945006,150.9232941431551,59.83890844057851,0.007803232979304636,0.4096467006540045,-0.3583962248951529,1.177689626203162,2533,driscoll_kraay,cumulative,% dev HP trend
4,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,109.6961713097982,-46.659887208425644,266.05222982802206,95.0577339869506,0.007803232979304636,0.8559847816680684,-0.3640979706754215,2.076067534011558,2506,driscoll_kraay,cumulative,% dev HP trend
5,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,127.70208374484866,10.213535640392863,245.19063184930445,71.42796549149845,0.007803232979304636,0.9964891114037255,0.07969859814441688,1.9132796246630341,2479,driscoll_kraay,cumulative,% dev HP trend
6,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,105.45130043935652,-21.705529654641552,232.6081305333546,77.30586357989021,0.007803232979304636,0.8228610652989482,-0.1693733048343737,1.8150954354322701,2452,driscoll_kraay,cumulative,% dev HP trend
7,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,159.46560175626996,56.63405584306798,262.29714766947194,62.51714087397993,0.007803232979304636,1.244347242689185,0.4419287323064085,2.0467657530719614,2425,driscoll_kraay,cumulative,% dev HP trend
8,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,79.17437881043993,-56.863814902173104,215.21257252305298,82.70534926851983,0.007803232979304636,0.6178161238495831,-0.44372159577371156,1.6793538434728779,2398,driscoll_kraay,cumulative,% dev HP trend
9,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,205.5185800049498,78.32386424353678,332.7132957663628,77.32889643022666,0.007803232979304636,1.6037093613544826,0.6111793605317453,2.59623936217722,2371,driscoll_kraay,cumulative,% dev HP trend
10,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,111.03410793698707,-24.852473144389776,246.92068901836393,82.61317533355565,0.007803232979304636,0.8664250128815681,-0.1939296380575851,1.9267796638207215,2344,driscoll_kraay,cumulative,% dev HP trend
11,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,79.22221950346845,-46.140726562425044,204.58516556936195,76.21525952934662,0.007803232979304636,0.618189435923176,-0.3600468392009925,1.5964257110473445,2317,driscoll_kraay,cumulative,% dev HP trend
12,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,227.5373126621291,56.378351307864676,398.69627401639355,104.05725989824758,0.007803232979304636,1.7755266621874761,0.4399334102443523,3.1111199141306,2290,driscoll_kraay,cumulative,% dev HP trend
13,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,214.32717260494326,91.91616412951596,336.73818108037057,74.42060890384553,0.007803232979304636,1.6724448616320102,0.7172432432666167,2.627646479997404,2263,driscoll_kraay,cumulative,% dev HP trend
14,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,126.4641786476999,13.08402900200548,239.8443282933943,68.9302365802787,0.007803232979304636,0.986829449524405,0.10209772661062748,1.8715611724381824,2236,driscoll_kraay,cumulative,% dev HP trend
15,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,252.7527935280351,168.26007242462242,337.2455146314478,51.36792704163548,0.007803232979304636,1.972288934069339,1.3129725462440003,2.6316053218946776,2209,driscoll_kraay,cumulative,% dev HP trend
16,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,130.67892788776217,-30.614762951286593,291.97261872681094,98.05960128986446,0.007803232979304636,1.019718119793958,-0.23889412791507328,2.2783303675029893,2182,driscoll_kraay,cumulative,% dev HP trend
17,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,201.8293745355931,36.55565652631998,367.10309254486623,100.47928599919683,0.007803232979304636,1.5749216315685675,0.2852523045863128,2.864590958550822,2155,driscoll_kraay,cumulative,% dev HP trend
18,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,210.69484977332127,64.43479233257636,356.95490721406617,88.91980115690869,0.007803232979304636,1.6441010003208163,0.5027996965442054,2.7854023040974276,2128,driscoll_kraay,cumulative,% dev HP trend
19,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,-18.35616146111955,-165.83211390901326,129.11979098677418,89.65901283339221,0.007803232979304636,-0.14323740448684885,-1.2940266202826152,1.0075518113089177,2101,driscoll_kraay,cumulative,% dev HP trend
20,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,-23.205609121809424,-135.6590573481921,89.24783910457325,68.36684212126579,0.007803232979304636,-0.1810787744041558,-1.0585792302407915,0.6964216814324798,2074,driscoll_kraay,cumulative,% dev HP trend
21,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,62.31490878921791,-31.960322270326046,156.59013984876185,57.31527080271037,0.007803232979304636,0.4862577513663855,-0.2493938407690126,1.2219093435017836,2047,driscoll_kraay,cumulative,% dev HP trend
22,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,-37.47282718773642,-215.59038231504445,140.64472793957162,108.28778452306813,0.007803232979304636,-0.29240920093912826,-1.6823019813016498,1.0974835794233935,2020,driscoll_kraay,cumulative,% dev HP trend
23,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,-117.84677876264247,-347.5021077482797,111.80855022299475,139.62052624176314,0.007803232979304636,-0.9195858705454689,-2.711639907559249,0.8724681664683114,1993,driscoll_kraay,cumulative,% dev HP trend
24,mp_shock_di,DI Surprise,Contractionary,PH2M,mp_pos_x_ph2m,85.04634253647721,-13.63991834554001,183.73260341849442,59.99698651904956,0.007803232979304636,0.6636364248498776,-0.10643546066894014,1.4337083103686954,1966,driscoll_kraay,cumulative,% dev HP trend
0,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,31.915833898851325,-76.71000411712888,140.54167191483154,66.03982034395636,0.009144231392842464,0.291845770266622,-0.7014540277929245,1.2851455683261686,2614,driscoll_kraay,cumulative,% dev HP trend
1,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-69.76403944586177,-206.29383823286372,66.76575934114017,83.00422393209703,0.009144231392842464,-0.6379385195923492,-1.8863985917189174,0.6105215525342189,2587,driscoll_kraay,cumulative,% dev HP trend
2,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-67.74771480877043,-246.78268498007196,111.28725536253113,108.84553326676263,0.009144231392842464,-0.6195007805476969,-2.2566379752047268,1.017636414109333,2560,driscoll_kraay,cumulative,% dev HP trend
3,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-108.38983479725408,-250.5449583552938,33.76528876078564,86.42417855837196,0.009144231392842464,-0.9911417300180593,-2.2910410735108853,0.3087576134747669,2533,driscoll_kraay,cumulative,% dev HP trend
4,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-48.05730781679738,-150.0121317327436,53.897516099148824,61.98413174606095,0.009144231392842464,-0.43944714279385216,-1.3717456442977731,0.4928513587100688,2506,driscoll_kraay,cumulative,% dev HP trend
5,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-71.00794803968304,-184.71828904504417,42.70239296567807,69.13097867322631,0.009144231392842464,-0.6493131076057962,-1.6891067775178412,0.39048056230624867,2479,driscoll_kraay,cumulative,% dev HP trend
6,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-54.235355830110905,-131.49083842654818,23.020126766326356,46.967998447144836,0.009144231392842464,-0.4959406433836817,-1.202382652611218,0.21050136584385457,2452,driscoll_kraay,cumulative,% dev HP trend
7,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-31.82714445805231,-120.44863548985765,56.79434657375304,53.87804092699366,0.009144231392842464,-0.291034773497854,-1.1014101938713954,0.5193406468756874,2425,driscoll_kraay,cumulative,% dev HP trend
8,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-34.15088165758009,-117.47128000112,49.16951668595981,50.65520541056516,0.009144231392842464,-0.3122835641464918,-1.0741845663436287,0.4496174380506451,2398,driscoll_kraay,cumulative,% dev HP trend
9,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-86.24434936789643,-189.6439113446933,17.155212608900428,62.86247012047807,0.009144231392842464,-0.7886382869451917,-1.7341478075795775,0.15687123368919417,2371,driscoll_kraay,cumulative,% dev HP trend
10,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-128.89477098361016,-227.13481542685838,-30.654726540361935,59.72570618658862,0.009144231392842464,-1.178643611201568,-2.0769733096337575,-0.28031391276937867,2344,driscoll_kraay,cumulative,% dev HP trend
11,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-30.210500291841544,-149.6631338624298,89.24213327874669,72.62204466909229,0.009144231392842464,-0.2762518051621339,-1.3685543270160145,0.8160507166917467,2317,driscoll_kraay,cumulative,% dev HP trend
12,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-16.995863949236472,-97.73094460719506,63.739216708722104,49.083443860953665,0.009144231392842464,-0.15541411267308766,-0.893674371729261,0.5828461463830856,2290,driscoll_kraay,cumulative,% dev HP trend
13,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-118.69830941413245,-182.39649816277716,-55.00012066548773,38.72574903014396,0.009144231392842464,-1.0854048072220381,-1.6678757844445997,-0.5029338299994764,2263,driscoll_kraay,cumulative,% dev HP trend
14,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-87.638746011331,-166.2165729978641,-9.060919024797883,47.771926753243804,0.009144231392842464,-0.8013889725061601,-1.51992280481776,-0.08285514019456033,2236,driscoll_kraay,cumulative,% dev HP trend
15,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-116.7169972040928,-176.3564147772161,-57.07757963096953,36.25819136481913,0.009144231392842464,-1.0672872299119716,-1.612643864334966,-0.5219305954889771,2209,driscoll_kraay,cumulative,% dev HP trend
16,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-59.9947334068237,-123.1662634366566,3.17679662300921,38.40556326395642,0.009144231392842464,-0.5486057246238918,-1.1262608126565803,0.029049363408796745,2182,driscoll_kraay,cumulative,% dev HP trend
17,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-54.21123802329034,-203.5958535163767,95.17337746979601,90.81939757153461,0.009144231392842464,-0.4957201045774266,-1.8617275951770078,0.8702873860221544,2155,driscoll_kraay,cumulative,% dev HP trend
18,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-98.36793857171094,-230.39984491103505,33.66396776761317,80.26969948932695,0.009144231392842464,-0.8994991919366383,-2.106829494741522,0.3078311108682452,2128,driscoll_kraay,cumulative,% dev HP trend
19,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-88.00985168906247,-237.64658414618543,61.626880768060474,90.9726738022615,0.009144231392842464,-0.8047824486945344,-2.173095355151327,0.5635304577622581,2101,driscoll_kraay,cumulative,% dev HP trend
20,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-49.91943223851021,-185.7426952895416,85.90383081252116,82.57468070442393,0.009144231392842464,-0.4564748393882572,-1.6984741852577983,0.7855245064812838,2074,driscoll_kraay,cumulative,% dev HP trend
21,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-174.71450194777057,-276.9737134301485,-72.45529046539264,62.16918624662212,0.009144231392842464,-1.5976298334956396,-2.5327117253401163,-0.6625479416511626,2047,driscoll_kraay,cumulative,% dev HP trend
22,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-145.83815676149356,-245.79043871708848,-45.88587480589865,60.766672680075395,0.009144231392842464,-1.3335778513327299,-2.2475646457773224,-0.4195910568881376,2020,driscoll_kraay,cumulative,% dev HP trend
23,mp_shock_di,DI Surprise,Contractionary,WH2M,mp_pos_x_wh2m,-39.858605953498646,-136.47682108016593,56.75960917316865,58.73970397337844,0.009144231392842464,-0.36447631583491985,-1.2479756317165975,0.5190230000467578,1993,driscoll_kraay,cumulative,% dev HP trend
